run:
Total PAT - 2217
PAT - 1934 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1935 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1936 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1937 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1938 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1939 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1940 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1941 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1942 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1943 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1944 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1945 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1946 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1947 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1948 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1949 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1950 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1951 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1952 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1953 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1954 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1955 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1956 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1957 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1958 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1959 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1960 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1961 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1962 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1963 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1964 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1965 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1966 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1967 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1968 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1969 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1970 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1971 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1972 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1973 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1974 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1975 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1976 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1977 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1978 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1979 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1980 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1981 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1982 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1983 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1984 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1985 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1986 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1987 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1988 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1989 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1990 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1991 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1992 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1993 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1994 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1995 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1996 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1997 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1998 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 1999 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2000 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2001 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2002 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2003 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2004 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2005 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2006 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2007 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2008 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2009 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2010 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2011 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2012 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2013 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2014 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2015 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2016 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2017 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2018 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2019 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2020 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2021 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2022 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2023 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2024 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2025 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2026 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2027 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2028 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2029 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2030 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2031 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2032 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2033 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2034 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2035 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2036 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2037 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2038 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2039 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2040 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2041 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2042 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2043 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2044 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2045 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2046 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2047 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2048 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2049 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
PAT - 2050 || table_id = 0 || section_syntax_indicator = 1 || section_lenght = 13 || transport_stream_id = 0 || version_number = 0 || current_next_indicator = 1 || section_number = 0 || last_section_number = 0 || program_number = 1 || program_map_PID = 480 || CRC_32 -39
